PSurf_Autumn,PSurf_Spring,PSurf_Summer,PSurf_Winter,Rainf_Autumn,Rainf_Spring,Rainf_Summer,Rainf_Winter,Snowf_Autumn,Snowf_Spring,Snowf_Summer,Snowf_Winter,Tair_Autumn,Tair_Spring,Tair_Summer,Tair_Winter,Wind_Autumn,Wind_Spring,Wind_Summer,Wind_Winter,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.19179201,0.18394756,0.17127466,0.1988287,0.7061317,0.39889133,0.1442118,0.4478862,2.0462325e-08,0.0,0.0,2.041899e-07,0.0624218,0.040031433,0.032129288,0.16278267,0.58822536,0.23710477,0.4145186,0.51024026,0.50371206,0.38249245,0.56161225,0.68483067,0.5253881,0.3678161,0.53770494,0.4092374,0.6207187,0.24052154,0.48563334
0.10925436,0.101501465,0.09053373,0.11401367,0.6899333,0.45224476,0.254043,0.50912833,0.0,0.0,0.0,1.7672336e-07,0.0,0.0,0.0,0.13030052,0.33569145,0.0,0.21490574,0.36998528,0.50371206,0.38249245,0.56161225,0.68483067,0.5253881,0.3678161,0.53770494,0.4092374,0.6207187,0.24052154,0.48563334
0.2595539,0.25458384,0.24999237,0.26209164,0.84712946,0.69228375,0.56638557,0.5630504,2.7248868e-08,0.0,0.0,1.6756884e-07,0.0,0.0,0.0,0.101911545,0.0,0.0,0.0,0.038511634,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.8041768,0.80595016,0.805995,0.8075285,0.73201036,0.61732817,0.31499764,0.52489734,2.222619e-08,0.0,0.0,1.5970663e-07,0.23034096,0.14360619,0.0,0.39164162,0.015492439,0.0,0.0,0.16701156,0.50887126,0.39758518,0.53021187,0.45360827,1.0,0.8333334,0.6885246,0.6562836,0.7385483,0.02504718,0.50182104
0.69333553,0.68605614,0.6789136,0.6999655,0.5764116,0.39858663,0.24251595,0.83377457,2.3435094e-08,0.0,0.0,1.5952804e-07,0.98467255,0.8668251,0.90278816,0.85111046,0.7157414,0.42547572,0.512933,0.7981289,0.08034478,0.29150498,0.20388255,0.12665689,0.04543987,0.0,0.05901639,0.017185822,0.22663847,0.1821925,0.080938876
0.69388103,0.6858854,0.67810917,0.7008481,0.35648635,0.35991138,0.30818358,0.8440825,2.7886681e-08,0.0,0.0,1.5328465e-07,0.9771366,0.85419655,0.9184971,0.83589554,0.6936667,0.45114267,0.511479,0.80775124,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.69855595,0.690001,0.6816678,0.7058439,0.2596099,0.33337975,0.3277816,0.43326423,2.2030212e-08,0.0,0.0,7.0544885e-08,0.96700096,0.8436413,0.9248867,0.8140888,0.686229,0.49451268,0.51435363,0.82004493,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7118807,0.70282936,0.69422483,0.71968794,0.3320953,0.30830932,0.4061338,0.21806118,2.0382693e-08,0.0,0.0,6.500129e-08,0.95175934,0.83315086,0.9312706,0.79660225,0.6835265,0.5461744,0.51739013,0.83326036,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.72250175,0.7129059,0.70417595,0.73071,0.5383334,0.36931092,0.41247678,0.34702787,2.7886681e-08,0.0,0.0,5.6331075e-08,0.93400764,0.8247318,0.9408016,0.77480125,0.65799403,0.5913032,0.5460086,0.82702786,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7282238,0.71820164,0.70937777,0.73679924,0.34708282,0.54202914,0.37345722,0.5737177,2.7886681e-08,0.0,0.0,5.9586238e-08,0.9263859,0.82694054,0.95955276,0.765728,0.6154227,0.5881647,0.57501256,0.79317003,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.74682426,0.73642015,0.72784853,0.7558408,0.26830205,0.5482048,0.49455887,0.65140426,2.7886681e-08,0.0,0.0,3.0838592e-08,0.91114235,0.8228016,0.9721203,0.7459755,0.6000533,0.586403,0.5856472,0.77422017,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.74401283,0.73313284,0.7250223,0.75301886,0.31291476,0.7927085,0.58110255,0.69925773,2.4355918e-08,0.0,0.0,8.429036e-09,0.8577099,0.78264236,0.9442463,0.6910267,0.6034579,0.5764173,0.5734581,0.7545417,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7463145,0.7349014,0.7274623,0.75550413,0.5228542,0.35506177,0.48266917,0.5847733,2.6730145e-08,2.9666753e-08,0.0,7.5080266e-08,0.82722473,0.76366615,0.9444485,0.66015244,0.5963583,0.54011095,0.5497036,0.7149952,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.76374865,0.75187826,0.7450919,0.7735319,0.37556294,0.41779166,0.357563,0.7653738,1.0802603e-08,7.845974e-08,0.0,1.3811172e-07,0.7916317,0.74248314,0.94140816,0.62701035,0.6015091,0.534042,0.5236881,0.677854,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7631855,0.7508955,0.7444787,0.7733016,0.589926,0.5420493,0.11604413,0.6738782,0.0,8.642394e-08,0.0,2.3872292e-07,0.7584629,0.721365,0.9321842,0.598402,0.6380241,0.58732855,0.5162077,0.6806659,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7533517,0.7408118,0.73451996,0.76368904,0.6196176,0.5874094,0.021870017,0.5535927,0.0,8.642394e-08,0.0,1.5066476e-07,0.73309135,0.6981144,0.9322872,0.5743313,0.62711596,0.6251179,0.50868285,0.67930657,0.24940227,0.6903838,0.7347546,0.83505154,0.12952782,0.18773946,0.12459016,0.1299678,0.37096542,0.6800481,0.59894776
0.7279544,0.7155924,0.70928,0.73838806,0.74286985,0.54425013,0.33221963,0.58617103,0.0,8.642394e-08,0.0,1.2198812e-07,0.66700935,0.65374374,0.9044075,0.532774,0.5613401,0.62169397,0.49336267,0.656462,0.24940227,0.6903838,0.7347546,0.83505154,0.12952782,0.18773946,0.12459016,0.1299678,0.37096542,0.6800481,0.59894776
0.68830013,0.67627907,0.6699629,0.6983266,0.7421982,0.5717765,0.3652681,0.9372971,0.0,8.642394e-08,0.0,1.0252684e-07,0.58569145,0.5859833,0.8422699,0.4628296,0.5278207,0.6164838,0.48148763,0.6475852,0.24940227,0.6903838,0.7347546,0.83505154,0.12952782,0.18773946,0.12459016,0.1299678,0.37096542,0.6800481,0.59894776
0.62599087,0.6145072,0.6078701,0.63539886,1.0,0.4000479,0.62072724,0.45783135,7.220586e-09,8.642394e-08,0.0,9.6963134e-08,0.55771637,0.56059074,0.8268604,0.44534302,0.49952996,0.6046599,0.48915124,0.63176316,0.24940227,0.6903838,0.7347546,0.83505154,0.12952782,0.18773946,0.12459016,0.1299678,0.37096542,0.6800481,0.59894776
0.55378056,0.5426035,0.5356841,0.5621829,1.0,0.19419944,0.8384705,0.36301002,0.0,8.642394e-08,0.0,5.6525913e-08,0.5272331,0.52677727,0.7896595,0.43012428,0.49036717,0.6005446,0.49456418,0.6030765,0.24940227,0.6903838,0.7347546,0.83505154,0.12952782,0.18773946,0.12459016,0.1299678,0.37096542,0.6800481,0.59894776
0.49745703,0.4867549,0.47952175,0.505147,0.9566276,0.18849212,0.52527785,0.57339084,0.0,8.642394e-08,0.0,6.648576e-08,0.46366692,0.47392273,0.7276192,0.38878822,0.48115575,0.58815634,0.50341094,0.5639582,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.47241735,0.4622097,0.4545989,0.47988462,0.71372855,0.19857413,0.30876374,0.522753,2.7886681e-08,7.4379074e-08,0.0,1.2700426e-07,0.40018272,0.41044044,0.6469326,0.34949875,0.48883224,0.5625802,0.52149653,0.5526753,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.42348766,0.4136219,0.40531683,0.4307747,0.5628233,0.18809938,0.14884913,0.63688266,2.7886681e-08,3.1619606e-08,0.0,1.2802016e-07,0.34675026,0.3468895,0.5568123,0.31950378,0.41365647,0.43003905,0.4623556,0.45474786,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.26803064,0.25841904,0.24927855,0.27339506,0.45563093,0.20288777,0.23633003,0.4000651,1.1991112e-08,8.908185e-09,0.0,1.178374e-07,0.2578926,0.26015282,0.42341614,0.26067924,0.048291683,0.0,0.17579913,0.16387957,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.0101361275,0.00017595291,0.0,0.013109684,0.55774677,0.33554995,0.37277082,0.28272393,0.0,5.648171e-09,0.0,6.2476005e-08,0.06987572,0.080192566,0.18732452,0.1162529,0.12923944,0.0,0.14516497,0.22276503,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.10855389,0.100206375,0.08824253,0.11423683,0.6966826,0.662307,0.70811594,0.23402229,2.7886681e-08,1.3749235e-08,0.0,1.6960128e-07,0.054632187,0.050590515,0.11596298,0.12532425,0.4502604,0.12065303,0.32835233,0.43215114,0.6042532,0.3857266,0.32801685,0.71575844,0.14117078,0.25670496,0.08524591,0.16219121,0.3675828,0.15817465,0.74463785
0.1995492,0.19240522,0.1797719,0.207263,0.67510843,0.799386,0.4418196,0.47731456,1.19970585e-08,2.5026262e-08,0.0,2.2752722e-07,0.059825897,0.042102814,0.060108185,0.15597916,0.6107011,0.27477145,0.44652545,0.5247107,0.6042532,0.3857266,0.32801685,0.71575844,0.14117078,0.25670496,0.08524591,0.16219121,0.3675828,0.15817465,0.74463785
0.14141798,0.1345377,0.123157024,0.14702749,0.555091,0.7791761,0.3712096,0.5164124,1.2583085e-08,4.3826947e-08,0.0,3.0278e-07,0.0,0.0,0.0,0.12576485,0.48280418,0.11127305,0.3425913,0.47702426,0.50371206,0.38249245,0.56161225,0.68483067,0.5253881,0.3678161,0.53770494,0.4092374,0.6207187,0.24052154,0.48563334
0.2576232,0.25310135,0.24671507,0.26089144,0.44015458,0.56215775,0.3602566,0.5758741,0.0,5.7646265e-08,0.0,2.2875503e-07,0.0,0.0,0.0,0.09305954,0.0,0.0,0.0,0.16951841,0.50887126,0.39758518,0.53021187,0.45360827,1.0,0.8333334,0.6885246,0.6562836,0.7385483,0.02504718,0.50182104
0.65222025,0.65266657,0.6504564,0.65559626,0.34849647,0.374954,0.29795855,0.40333888,0.0,5.8791624e-08,0.0,1.949617e-07,0.16174889,0.090681076,0.0,0.31262398,0.0,0.0,0.0,0.15057081,0.51327544,0.3811988,0.54165685,0.48600882,1.0,0.79118776,0.72131145,0.55961335,0.69119096,0.02161606,0.5261028
0.8670912,0.870914,0.8713865,0.8707099,0.2777212,0.33483386,0.09101557,0.2512695,0.0,8.642394e-08,0.0,1.6720399e-07,0.27606583,0.16665268,0.0,0.43341827,0.24577582,0.0,0.026409686,0.27136046,0.53844213,0.26800346,0.6367384,0.66863036,0.87726384,0.39846742,1.0,0.7099893,0.7002114,0.23297308,0.5503845
0.6973057,0.69088745,0.68491936,0.70382595,0.4936835,0.37033504,0.25935933,0.23699257,0.0,8.642394e-08,0.0,1.5991988e-07,0.95661736,0.8498497,0.8466263,0.844965,0.7366066,0.42203462,0.5142821,0.76685756,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.71265364,0.7055254,0.6987839,0.7196479,0.53973234,0.62625253,0.42262432,0.5846306,0.0,8.642394e-08,0.0,2.1760387e-07,0.9744568,0.8541279,0.8841343,0.8424778,0.7009008,0.41201198,0.5034448,0.76353246,0.08034478,0.29150498,0.20388255,0.12665689,0.04543987,0.0,0.05901639,0.017185822,0.22663847,0.1821925,0.080938876
0.71615314,0.7083216,0.7009864,0.72344255,0.54965377,0.9145081,0.60314596,0.39282635,1.8831617e-08,2.5898334e-08,0.0,2.013773e-07,0.9771366,0.8520584,0.9185009,0.8315754,0.69230294,0.4386121,0.5104058,0.7846779,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.71647644,0.7080536,0.70008373,0.7240858,0.60876036,0.8503965,0.6256187,0.80568874,2.152621e-08,1.0644446e-08,0.0,2.073644e-07,0.96700287,0.84150124,0.9248848,0.81635857,0.7077937,0.48740065,0.526176,0.8182619,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7218747,0.7129164,0.70453215,0.7298517,0.48428193,0.65610886,0.5092386,0.5565455,2.7886681e-08,5.802375e-09,0.0,8.159676e-08,0.9542713,0.8288727,0.9343128,0.79660416,0.7326071,0.55960834,0.5326791,0.85231024,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.723073,0.71356773,0.70489883,0.731328,0.40941766,0.42257684,0.38342938,0.36121896,2.7886681e-08,6.013022e-09,0.0,2.2277968e-08,0.9365177,0.81624603,0.94384193,0.7770691,0.7294624,0.62241924,0.57318723,0.8578418,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.73680925,0.726964,0.7181616,0.74543715,0.26680645,0.3180359,0.13225853,0.44449398,2.7886681e-08,0.0,0.0,4.6233716e-08,0.9365158,0.8290119,0.9688816,0.7682171,0.6762471,0.641889,0.6214256,0.82127756,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7706952,0.76049423,0.75209236,0.78005314,0.2668701,0.49006546,0.021675907,0.3078734,2.7886681e-08,0.0,0.0,4.053253e-08,0.9136543,0.8143139,0.972126,0.7439251,0.6196661,0.62361944,0.6280227,0.76476353,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7727866,0.7622204,0.75431156,0.78224516,0.33471587,0.5841508,0.09992472,0.2213588,2.7886681e-08,0.0,0.0,5.0740024e-08,0.86021996,0.7783642,0.950531,0.6889801,0.57115257,0.57185733,0.60215974,0.69271296,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7607465,0.74979734,0.7425084,0.7701411,0.31245443,0.6424656,0.25860852,0.32407925,2.7886681e-08,0.0,0.0,3.6406767e-08,0.82471275,0.7551079,0.9474907,0.6603718,0.53134096,0.48958194,0.5732652,0.61871785,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.77465916,0.7632928,0.7565837,0.78437996,0.47949985,0.5857128,0.2530303,0.32576242,0.0,1.8688601e-08,0.0,3.623521e-08,0.7890339,0.73192406,0.93826675,0.6206436,0.66975904,0.5799583,0.62296176,0.6956976,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.75982714,0.74792385,0.74163437,0.76963806,0.90860236,0.6636307,0.23689336,0.109478325,0.0,8.642394e-08,0.0,3.5475367e-08,0.745821,0.70646286,0.9290428,0.5854511,0.7746475,0.68406856,0.64195824,0.74888974,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7665653,0.754251,0.7481189,0.776989,0.6327753,0.43086565,0.8342619,0.13326421,0.0,8.642394e-08,0.0,2.087272e-08,0.7203598,0.68320847,0.9260006,0.55911255,0.7340746,0.6977924,0.59321725,0.69878274,0.12520446,0.9016818,0.73886305,0.80412376,0.7543661,0.34865898,0.39999998,0.20515576,1.0,0.5551553,0.59894776
0.7842841,0.7720456,0.7657342,0.7954664,0.26597497,0.49184406,0.3618287,0.0032333136,0.0,8.642394e-08,0.0,1.9785062e-08,0.69498444,0.6620922,0.91981506,0.5416279,0.5703497,0.61839044,0.4968542,0.61220294,0.12520446,0.9016818,0.73886305,0.80412376,0.7543661,0.34865898,0.39999998,0.20515576,1.0,0.5551553,0.59894776
0.7306733,0.7189059,0.71254396,0.7412019,0.33564416,0.58336294,0.23462152,0.013009161,0.0,5.0838306e-08,0.0,2.2745237e-08,0.6212845,0.6070976,0.8732891,0.491436,0.5363655,0.5951296,0.47155607,0.6463854,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.64567137,0.63438654,0.6278858,0.65500975,0.21253595,0.62151647,0.22478211,0.07703933,0.0,0.0,0.0,8.339173e-09,0.5729618,0.5669384,0.8391266,0.45419884,0.53090703,0.60387695,0.4995376,0.6560759,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.59378433,0.5828161,0.57617617,0.60237217,0.32055703,0.5659553,0.44705665,0.24178925,0.0,0.0,0.0,1.0585788e-08,0.51961136,0.5182228,0.7864151,0.4192257,0.49924123,0.6026591,0.51199174,0.61668664,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5444932,0.5335016,0.5268073,0.55234003,0.3340493,0.7765689,0.33373004,0.32560083,0.0,8.833888e-09,0.0,8.374881e-09,0.4661789,0.45895004,0.7243767,0.38696098,0.49797726,0.61574256,0.51568043,0.5822025,0.18191768,0.33518755,0.37693685,0.33019143,0.28166234,0.12739465,0.2590164,0.0,0.17939392,0.22655688,0.27762035
0.49723816,0.48672628,0.4796133,0.504446,0.33316997,0.8047229,0.41452286,0.41891333,0.0,1.4932361e-08,0.0,1.8469704e-08,0.384943,0.3870468,0.62503624,0.32813644,0.4993044,0.5928606,0.5193702,0.5769265,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.48356867,0.47385693,0.46582985,0.49118853,0.44024464,0.79433525,0.77333134,0.44237104,0.0,1.8398067e-08,0.0,3.7011823e-08,0.33402443,0.33205223,0.54738617,0.30428314,0.50027716,0.5547708,0.5334512,0.558314,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.3478551,0.3385706,0.33021307,0.35433817,0.25669077,0.6047696,0.6974404,0.37589285,0.0,1.9803904e-08,0.0,1.1565933e-08,0.2604065,0.26215172,0.4450035,0.26704407,0.27310598,0.27610672,0.35564458,0.36050457,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.16051435,0.15065289,0.14132738,0.16455984,0.20122895,0.55908453,0.526591,0.30129203,0.0,1.418545e-08,0.0,9.667322e-09,0.14608765,0.14788437,0.28038216,0.17529488,0.051942587,0.0,0.11787248,0.20848125,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.124265194,0.115617275,0.10404396,0.12970543,0.052993923,0.45611572,0.69193417,0.12598583,0.0,9.384295e-09,0.0,5.0165e-08,0.06987381,0.06963539,0.1501236,0.13395882,0.4187281,0.14007616,0.33150494,0.45464534,0.6042532,0.3857266,0.32801685,0.71575844,0.14117078,0.25670496,0.08524591,0.16219121,0.3675828,0.15817465,0.74463785
0.20206976,0.19494486,0.18269396,0.20940495,0.0,0.46623707,0.35319883,0.20887324,0.0,0.0,0.0,4.586337e-08,0.044582367,0.037893295,0.07865715,0.13417625,0.55474913,0.25974202,0.43274236,0.5054124,0.6042532,0.3857266,0.32801685,0.71575844,0.14117078,0.25670496,0.08524591,0.16219121,0.3675828,0.15817465,0.74463785
0.20203781,0.19546461,0.18454552,0.2080965,0.04547891,0.5349462,0.36783028,0.1976451,0.0,0.0,0.0,4.9206214e-08,0.0014533997,0.0,0.0,0.11032677,0.4326738,0.11878371,0.34969163,0.42908937,0.50371206,0.38249245,0.56161225,0.68483067,0.5253881,0.3678161,0.53770494,0.4092374,0.6207187,0.24052154,0.48563334
0.27852726,0.27430487,0.2678237,0.28224707,0.22919223,0.5613961,0.58258927,0.26436934,0.0,0.0,0.0,3.9472024e-08,0.0,0.0,0.0,0.06899071,0.0,0.0,0.0,0.16808218,0.53844213,0.26800346,0.6367384,0.66863036,0.87726384,0.39846742,1.0,0.7099893,0.7002114,0.23297308,0.5503845
0.6223364,0.6223278,0.6192694,0.62634134,0.16908363,0.59957945,0.90404564,0.356581,0.0,0.0,0.0,1.16027525e-08,0.16409302,0.08633232,0.0,0.29945564,0.0,0.0,0.0,0.07495242,0.50887126,0.39758518,0.53021187,0.45360827,1.0,0.8333334,0.6885246,0.6562836,0.7385483,0.02504718,0.50182104
0.91160154,0.91623306,0.91649103,0.91589403,0.47340026,0.8340877,0.9621302,0.26821402,0.0,3.2564543e-08,0.0,0.0,0.29130936,0.17727852,0.050577164,0.42024803,0.11200631,0.0,0.0,0.1744042,0.17566375,0.5057137,1.0,0.7562592,0.76924324,0.54980844,0.9836065,0.72610104,1.0,0.5935839,0.47349253
0.6584463,0.6526189,0.6475811,0.66432524,0.3703089,0.492463,0.95134246,0.10908291,0.0,3.2588833e-08,0.0,0.0,0.93375397,0.83501434,0.7936096,0.8383827,0.6610131,0.39941227,0.5020032,0.69347066,0.08034478,0.29150498,0.20388255,0.12665689,0.04543987,0.0,0.05901639,0.017185822,0.22663847,0.1821925,0.080938876
0.6867175,0.68034935,0.67446995,0.6932254,0.2079942,0.5084871,0.6774455,0.061605066,0.0,2.8220244e-08,0.0,1.4959511e-08,0.971859,0.8583374,0.8528118,0.8581352,0.702363,0.41232288,0.49557137,0.7243678,0.08034478,0.29150498,0.20388255,0.12665689,0.04543987,0.0,0.05901639,0.017185822,0.22663847,0.1821925,0.080938876
0.71548796,0.708508,0.70205784,0.7225909,0.21181288,0.44703436,0.07302124,0.45445475,0.0,6.5002716e-08,0.0,1.741566e-08,0.96432114,0.84350395,0.86852455,0.8315754,0.68349004,0.40200508,0.49940884,0.7294453,0.08034478,0.29150498,0.20388255,0.12665689,0.04543987,0.0,0.05901639,0.017185822,0.22663847,0.1821925,0.080938876
0.7289643,0.72129345,0.71433353,0.73657703,0.16325518,0.5987401,0.1852904,0.31657508,0.0,8.642394e-08,0.0,1.1910925e-08,0.96691704,0.8414326,0.8998451,0.82725716,0.68153596,0.42379606,0.50882196,0.74870354,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7314601,0.72309303,0.7155857,0.73932457,0.496756,0.6110103,0.27111635,0.34383938,0.0,8.642394e-08,0.0,9.153351e-09,0.96700287,0.8351536,0.9217415,0.8163605,0.72735405,0.48430264,0.5343236,0.79930466,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.72899103,0.7200804,0.7119937,0.737144,0.6255791,0.4598279,0.2682201,0.37534282,0.0,7.768295e-08,0.0,1.9154653e-08,0.9593811,0.83094215,0.94363785,0.80340767,0.7698016,0.5640665,0.5472839,0.85356516,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.731689,0.72228384,0.7137122,0.74012136,0.5587758,0.4986874,0.53678,0.56719124,0.0,2.4587136e-08,0.0,5.430375e-08,0.9441376,0.82045555,0.95002365,0.7813873,0.78954697,0.64142287,0.5885018,0.8739492,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7393646,0.7295728,0.7208934,0.74808073,0.34375682,0.59697855,0.74450326,0.34827742,0.0,2.3211182e-08,0.0,8.286902e-08,0.9161663,0.80147934,0.95326996,0.7507324,0.7561512,0.6911422,0.65157115,0.8518562,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.77766275,0.7676401,0.75931597,0.78713655,0.4999585,0.5202855,0.91754425,0.36518094,0.0,7.966161e-09,0.0,6.3933854e-08,0.8933029,0.7888508,0.95661163,0.72439194,0.6852472,0.7033483,0.68796957,0.7970361,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.8151326,0.8049154,0.79719543,0.82535267,0.23281094,0.59087884,0.7549712,0.37708423,0.0,0.0,0.0,1.7841565e-08,0.86273193,0.7720127,0.95975685,0.6935177,0.5927563,0.63511646,0.6713221,0.6831563,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.76279354,0.75227976,0.74496937,0.7719717,0.13739225,0.37480754,0.4908073,0.41101566,0.0,5.0725366e-09,0.0,3.3353384e-08,0.82211685,0.74876213,0.9474907,0.6494732,0.6773329,0.6295804,0.71726394,0.7210106,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7360759,0.72513247,0.7183547,0.74487925,0.1660277,0.3122357,0.106654726,0.89204705,6.7521015e-09,0.0,0.0,4.3563112e-08,0.7712784,0.7106724,0.9257946,0.60315895,0.81884265,0.71064556,0.78051007,0.8053152,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7278724,0.71630764,0.7101226,0.7368183,0.14273438,0.4225936,0.13120174,0.7169254,8.545863e-09,0.0,0.0,3.954831e-08,0.7280636,0.6810684,0.9165745,0.5702362,0.8575239,0.7452444,0.75445557,0.80362374,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7410197,0.72886705,0.7230735,0.75057936,0.33833316,0.66082954,0.16838443,0.429023,8.119652e-09,0.0,0.0,6.3801174e-08,0.69498444,0.65146637,0.91038895,0.53731155,0.85334325,0.7724923,0.7130853,0.76099664,0.054989293,1.0,0.6332169,0.7599411,0.89020044,0.2969349,0.45901638,0.108485505,1.0,0.5067765,0.5261028
0.76154804,0.7494998,0.7433567,0.7721224,0.37151226,0.5835227,0.23071644,0.43514183,1.1209929e-08,0.0,0.0,1.107958e-08,0.6720371,0.64297867,0.9042053,0.52640915,0.7207751,0.72638977,0.63402426,0.6667687,0.054989293,1.0,0.6332169,0.7599411,0.89020044,0.2969349,0.45901638,0.108485505,1.0,0.5067765,0.5261028
